weather_date,crime_count,average_temperature_f,reported_precipitation_inches,average_relative_humidity,average_wind_speed_mph,has_reported_weather_event,has_precipitation,has_rain,has_snow,has_thunderstorm
2009-06-09,1087,60.395833333333336,0.002,79.06944444444444,7.486111111111111,1,1,1,0,0
2009-06-10,1179,59.291666666666664,0.045000000000000005,71.54166666666667,9.229166666666666,1,1,1,0,0
2009-06-11,1007,56.09375,1.1420000000000001,88.3263888888889,8.90625,1,1,1,0,0
2009-06-12,1304,62.104166666666664,0.001,64.15625,6.6875,0,1,0,0,0
2009-06-13,1082,59.48611111111111,0.3320000000000001,77.34722222222221,7.5625,1,1,1,0,0
2009-06-14,1063,65.85416666666667,0.0,58.791666666666664,5.708333333333333,0,0,0,0,0
2009-06-15,1098,70.02083333333333,0.0,49.0625,7.604166666666667,1,0,0,0,0
2009-06-16,993,66.93402777777779,1.071,73.79513888888889,10.527777777777777,1,1,1,0,0
2009-06-17,1115,66.98611111111111,0.0,81.30902777777777,7.017361111111112,1,0,0,0,0
2009-06-18,1147,72.65277777777779,0.131,73.95138888888889,5.895833333333333,1,1,1,0,1
2009-06-19,1077,75.22847222222221,1.002,80.74652777777779,11.333333333333334,1,1,1,0,1
2009-06-20,1171,78.53125,0.0,64.83333333333333,8.604166666666666,0,0,0,0,0
2009-06-21,1158,77.89583333333333,0.004,63.0,3.5416666666666665,1,1,1,0,0
2009-06-22,1193,79.61805555555556,0.061,65.82638888888889,7.152777777777779,1,1,1,0,1
2009-06-23,1230,84.625,0.0,59.354166666666664,4.291666666666667,0,0,0,0,0
2009-06-24,1225,85.24404761904762,0.851,58.14781746031746,4.748015873015873,1,1,0,0,1
2009-06-25,1084,83.95833333333333,0.0,60.229166666666664,4.916666666666667,0,0,0,0,0
2009-06-26,1219,78.85416666666667,0.0,55.3125,7.895833333333333,0,0,0,0,0
2009-06-27,1273,79.22916666666667,0.052000000000000005,54.729166666666664,6.729166666666667,1,1,1,0,0
2009-06-28,1119,75.8125,0.0,48.875,14.75,0,0,0,0,0
2009-06-29,1183,71.29166666666667,0.0,52.770833333333336,13.9375,0,0,0,0,0
2009-06-30,1214,64.64583333333333,0.0,66.91666666666667,8.25,0,0,0,0,0
2009-07-01,1324,61.5625,0.028000000000000004,76.34027777777779,7.097222222222221,1,1,1,0,0
2009-07-02,1144,66.52083333333333,0.0,67.35416666666667,7.5,0,0,0,0,0
2009-07-03,1155,69.33333333333333,0.0,63.729166666666664,6.479166666666667,0,0,0,0,0
2009-07-04,1014,66.9375,0.13,74.75694444444444,4.659722222222222,1,1,1,0,0
2009-07-05,1013,71.11805555555556,0.03,69.09722222222221,2.5972222222222223,1,1,0,0,0
2009-07-06,1116,75.0625,0.0,51.333333333333336,5.1875,0,0,0,0,0
2009-07-07,1199,69.25,0.0,61.083333333333336,7.291666666666667,0,0,0,0,0
2009-07-08,1060,64.66666666666667,0.17500000000000002,72.0,7.270833333333333,1,1,1,0,0
2009-07-09,1168,71.64583333333333,0.0,64.5,7.395833333333333,0,0,0,0,0
2009-07-10,1245,74.20833333333333,0.12000000000000001,74.5,4.416666666666667,1,1,1,0,0
2009-07-11,1106,76.56845238095238,1.371,61.657738095238095,8.035714285714286,1,1,0,0,1
2009-07-12,1167,71.85416666666667,0.0,47.229166666666664,5.270833333333333,0,0,0,0,0
2009-07-13,1095,71.6875,0.0,45.229166666666664,7.229166666666667,0,0,0,0,0
2009-07-14,1144,72.31944444444444,0.0,45.59027777777777,7.472222222222222,0,0,0,0,0
2009-07-15,1176,76.62152777777777,0.321,63.33680555555555,13.302083333333334,1,1,1,0,1
2009-07-16,1190,72.20833333333333,0.17,61.927083333333336,10.40625,1,1,1,0,0
2009-07-17,1223,63.5,0.002,65.625,10.166666666666666,1,1,1,0,0
2009-07-18,1120,64.72222222222221,0.0,64.95833333333333,6.895833333333333,0,0,0,0,0
2009-07-19,1047,65.83333333333333,0.0,64.75,4.604166666666667,0,0,0,0,0
2009-07-20,1159,68.91666666666667,0.0,64.54166666666667,6.5625,0,0,0,0,0
2009-07-21,1190,73.89583333333333,0.0,56.1875,6.208333333333333,0,0,0,0,0
2009-07-22,1232,72.0,0.0,65.39583333333333,5.875,1,0,0,0,0
2009-07-23,1136,69.97916666666667,0.10099999999999999,73.0,6.0,1,1,1,0,1
2009-07-24,1214,73.88194444444444,0.191,64.65972222222221,9.569444444444445,1,1,1,0,1
2009-07-25,1136,73.38888888888889,0.01,64.0,11.5625,0,1,0,0,0
2009-07-26,1118,73.77083333333333,0.0,60.1875,9.416666666666666,0,0,0,0,0
2009-07-27,1174,76.29166666666667,0.03,61.583333333333336,9.5625,1,1,1,0,0
2009-07-28,1164,76.5625,0.011,62.854166666666664,7.583333333333333,0,1,0,0,0
2009-07-29,1163,72.54166666666667,0.0,49.25,6.9375,0,0,0,0,0
2009-07-30,1148,70.91666666666667,0.001,62.416666666666664,6.1875,0,1,0,0,0
2009-07-31,1139,72.14583333333333,0.0,58.0625,6.625,0,0,0,0,0
2009-08-01,1343,68.35416666666667,0.015,73.10416666666667,10.520833333333334,1,1,1,0,0
2009-08-02,1121,69.5625,0.0,55.833333333333336,8.208333333333334,0,0,0,0,0
2009-08-03,1122,75.64583333333333,0.061,61.729166666666664,11.5,1,1,1,0,0
2009-08-04,1076,76.16666666666667,0.0,66.9375,6.208333333333333,1,0,0,0,0
2009-08-05,1207,72.125,0.0,57.75,5.708333333333333,0,0,0,0,0
2009-08-06,1149,72.29166666666667,0.0,49.208333333333336,5.5,0,0,0,0,0
2009-08-07,1122,68.42361111111111,0.231,72.25694444444444,7.1944444444444455,1,1,1,0,0
2009-08-08,1171,79.15972222222223,0.091,76.625,12.854166666666666,1,1,1,0,1
2009-08-09,1178,83.85416666666667,0.022000000000000002,69.77083333333333,12.354166666666666,0,1,0,0,0
2009-08-10,1166,77.54166666666667,0.0,67.6875,8.833333333333334,0,0,0,0,0
2009-08-11,1256,73.5625,0.0,69.04166666666667,8.75,0,0,0,0,0
2009-08-12,1252,72.1875,0.0,58.90277777777777,7.027777777777778,0,0,0,0,0
2009-08-13,1188,76.0625,0.0,51.125,3.5833333333333335,0,0,0,0,0
2009-08-14,1261,78.5,0.0,52.208333333333336,6.395833333333333,0,0,0,0,0
2009-08-15,1210,79.83333333333333,0.0,54.520833333333336,8.833333333333334,0,0,0,0,0
2009-08-16,1121,76.98263888888889,0.341,74.80208333333333,10.197916666666666,1,1,1,0,1
2009-08-17,1150,75.20833333333333,0.8510000000000001,80.84027777777779,7.40625,1,1,1,0,1
2009-08-18,1308,75.01041666666667,0.0,64.16666666666667,8.364583333333334,0,0,0,0,0
2009-08-19,1218,72.61111111111111,0.642,69.34027777777779,8.368055555555555,1,1,1,0,1
2009-08-20,1206,71.23333333333333,0.14300000000000002,73.3861111111111,12.320833333333333,1,1,1,0,0
2009-08-21,1161,65.78472222222223,0.053000000000000005,77.0625,13.069444444444445,1,1,1,0,0
2009-08-22,1013,62.979166666666664,0.0,66.625,10.1875,0,0,0,0,0
2009-08-23,1066,65.1875,0.0,70.31944444444444,7.451388888888889,0,0,0,0,0
2009-08-24,1089,69.08333333333333,0.0,67.125,5.666666666666667,0,0,0,0,0
2009-08-25,1156,72.4375,0.0,69.22916666666667,8.291666666666666,0,0,0,0,0
2009-08-26,1181,67.98611111111111,0.554,87.45138888888887,7.277777777777779,1,1,1,0,0
2009-08-27,1037,64.60763888888889,1.1930000000000003,88.91319444444444,11.336805555555555,1,1,1,0,0
2009-08-28,1152,65.00694444444444,0.281,86.88194444444446,5.1875,1,1,1,0,0
2009-08-29,1108,62.010416666666664,0.011,71.26736111111111,10.746527777777777,1,1,1,0,0
2009-08-30,1016,59.083333333333336,0.001,65.45833333333333,10.479166666666666,0,1,0,0,0
2009-08-31,1029,59.25,0.0,59.541666666666664,6.6875,0,0,0,0,0
2009-09-01,1264,61.541666666666664,0.0,66.14583333333333,3.5416666666666665,0,0,0,0,0
2009-09-02,1104,63.6875,0.0,66.25,3.7916666666666665,0,0,0,0,0
2009-09-03,1125,66.54166666666667,0.0,68.75,5.770833333333333,1,0,0,0,0
2009-09-04,1172,67.33333333333333,0.0,67.45833333333333,4.145833333333333,1,0,0,0,0
2009-09-05,1067,68.45833333333333,0.0,69.3125,5.604166666666667,1,0,0,0,0
2009-09-06,1105,70.8125,0.001,68.1875,6.416666666666667,0,1,0,0,0
2009-09-07,1028,69.91666666666667,0.0,69.64583333333333,6.958333333333333,1,0,0,0,0
2009-09-08,1093,70.09375,0.0,76.19791666666667,7.729166666666667,1,0,0,0,0
2009-09-09,1147,70.32638888888889,0.0,78.71527777777777,7.347222222222222,1,0,0,0,0
2009-09-10,1186,72.3125,0.0,71.35416666666667,7.5,1,0,0,0,0
2009-09-11,1285,71.70833333333333,0.0,64.41666666666667,6.625,0,0,0,0,0
2009-09-12,1128,69.09722222222221,0.0,76.86805555555556,4.333333333333333,1,0,0,0,0
2009-09-13,1039,68.50416666666666,0.02,66.20972222222223,4.045833333333333,1,1,0,0,0
2009-09-14,1060,71.91666666666667,0.0,58.791666666666664,2.8125,0,0,0,0,0
2009-09-15,1181,72.1875,0.0,63.895833333333336,6.6875,0,0,0,0,0
2009-09-16,1135,66.95833333333333,0.0,64.875,13.270833333333334,0,0,0,0,0
2009-09-17,1146,63.104166666666664,0.0,64.875,5.520833333333333,0,0,0,0,0
2009-09-18,1223,65.14583333333333,0.0,71.66666666666667,6.645833333333333,0,0,0,0,0
2009-09-19,1111,66.3125,0.0,68.64583333333333,5.708333333333333,0,0,0,0,0
2009-09-20,1067,64.80902777777779,0.453,74.24652777777779,7.291666666666667,1,1,1,0,0
2009-09-21,1090,65.18055555555556,0.003,85.40277777777777,5.368055555555556,1,1,1,0,0
2009-09-22,1129,69.34722222222221,0.041,86.63541666666667,7.354166666666667,1,1,1,0,0
2009-09-23,1197,67.36805555555556,0.0,85.45833333333333,4.631944444444445,1,0,0,0,0
2009-09-24,1214,67.38888888888889,0.0,83.90277777777779,4.340277777777778,1,0,0,0,0
2009-09-25,1214,65.1875,0.024,75.02777777777779,6.475694444444444,1,1,1,0,0
2009-09-26,1103,61.69027777777777,0.001,82.90277777777779,5.001388888888889,1,1,1,0,0
2009-09-27,1063,63.89930555555555,0.641,71.75,10.291666666666666,1,1,1,0,1
2009-09-28,1110,56.013888888888886,0.003,59.73611111111111,20.29861111111111,1,1,1,0,0
2009-09-29,1090,52.986111111111114,0.002,66.7361111111111,10.090277777777777,1,1,1,0,0
2009-09-30,996,53.895833333333336,0.0,65.83333333333333,7.0,0,0,0,0,0
2009-10-01,1151,52.336805555555564,0.6120000000000001,80.4861111111111,8.652777777777777,1,1,1,0,1
2009-10-02,1054,50.97222222222222,0.18599999999999997,83.92361111111111,11.375,1,1,1,0,0
2009-10-03,980,50.930555555555564,0.038000000000000006,85.24305555555556,9.45138888888889,1,1,1,0,0
2009-10-04,962,51.95138888888889,0.0,71.09027777777779,9.23611111111111,0,0,0,0,0
2009-10-05,1056,52.0,0.0,70.14583333333333,4.625,0,0,0,0,0
2009-10-06,1088,55.038194444444436,0.054000000000000006,74.22916666666667,14.753472222222221,1,1,1,0,0
2009-10-07,1158,52.180555555555564,0.0,60.36805555555555,10.291666666666666,0,0,0,0,0
2009-10-08,1055,51.04861111111111,0.14800000000000002,83.82013888888889,5.758333333333333,1,1,1,0,0
2009-10-09,1081,47.756944444444436,0.43300000000000005,89.3125,10.159722222222221,1,1,1,0,0
2009-10-10,1101,39.604166666666664,0.0,67.70833333333333,8.145833333333334,0,0,0,0,0
2009-10-11,919,38.0625,0.0,55.4375,4.854166666666667,0,0,0,0,0
2009-10-12,985,45.22222222222222,0.003,67.61111111111111,3.715277777777778,1,1,1,0,0
2009-10-13,1150,43.46527777777777,0.0,66.38194444444444,11.256944444444443,1,0,0,0,0
2009-10-14,1050,45.27777777777777,0.038000000000000006,70.875,11.104166666666666,1,1,1,0,0
2009-10-15,1088,42.395833333333336,0.34,83.79166666666667,9.833333333333334,1,1,1,0,0
2009-10-16,1151,42.20138888888889,0.089,79.77083333333333,7.583333333333333,1,1,1,0,0
2009-10-17,1025,44.104166666666664,0.017,68.0,7.770833333333333,1,1,1,0,0
2009-10-18,1003,44.4375,0.0,66.875,6.166666666666667,0,0,0,0,0
2009-10-19,1112,54.083333333333336,0.0,59.854166666666664,10.958333333333334,0,0,0,0,0
2009-10-20,1173,57.854166666666664,0.052000000000000005,68.04166666666667,7.375,1,1,1,0,0
2009-10-21,1186,61.708333333333336,0.01,67.75,10.916666666666666,0,1,0,0,0
2009-10-22,1068,52.65972222222223,0.8460000000000001,87.7986111111111,13.0625,1,1,1,0,0
2009-10-23,1085,52.15625,1.318,92.0625,15.503472222222223,1,1,1,0,0
2009-10-24,1137,43.038194444444436,0.056999999999999995,78.80208333333334,9.986111111111109,1,1,1,1,0
2009-10-25,1056,53.708333333333336,0.24400000000000002,68.27083333333333,7.0625,1,1,1,0,0
2009-10-26,1047,51.916666666666664,0.139,85.24652777777779,6.934027777777778,1,1,1,0,0
2009-10-27,1107,50.28472222222222,0.16200000000000003,85.85416666666667,6.944444444444444,1,1,1,0,0
2009-10-28,1079,54.041666666666664,0.0,84.95833333333333,3.3125,1,0,0,0,0
2009-10-29,1075,55.09722222222222,1.102,82.05555555555556,11.173611111111112,1,1,1,0,0
2009-10-30,1181,58.98611111111111,1.1620000000000001,85.09722222222223,18.024305555555554,1,1,1,0,0
2009-10-31,1183,42.770833333333336,0.012,63.482638888888886,13.590277777777779,1,1,1,0,0
2009-11-01,1175,44.5,0.0,61.416666666666664,5.020833333333333,0,0,0,0,0
2009-11-02,1002,49.270833333333336,0.002,56.458333333333336,9.583333333333334,1,1,1,0,0
2009-11-03,1072,41.3125,0.0,50.458333333333336,6.104166666666667,0,0,0,0,0
2009-11-04,1098,46.395833333333336,0.0,56.354166666666664,7.104166666666667,0,0,0,0,0
2009-11-05,1078,44.770833333333336,0.0,54.25,7.3125,0,0,0,0,0
2009-11-06,1139,52.270833333333336,0.0,48.270833333333336,12.9375,0,0,0,0,0
2009-11-07,1092,59.729166666666664,0.0,64.375,10.0625,0,0,0,0,0
2009-11-08,1077,59.395833333333336,0.0,73.16666666666667,7.416666666666667,1,0,0,0,0
2009-11-09,1133,57.458333333333336,0.0,62.229166666666664,9.5625,0,0,0,0,0
2009-11-10,1099,50.75,0.0,65.66666666666667,10.958333333333334,0,0,0,0,0
2009-11-11,1086,46.145833333333336,0.0,59.729166666666664,6.916666666666667,0,0,0,0,0
2009-11-12,1079,45.875,0.0,53.666666666666664,6.458333333333333,0,0,0,0,0
2009-11-13,1208,49.166666666666664,0.0,52.854166666666664,9.604166666666666,0,0,0,0,0
2009-11-14,1148,55.75,0.001,66.375,8.375,1,1,1,0,0
2009-11-15,1035,46.395833333333336,0.014000000000000002,67.33333333333333,11.291666666666666,1,1,1,0,0
2009-11-16,998,46.708333333333336,0.003,65.95833333333333,16.96527777777778,1,1,1,0,0
2011-10-03,940,57.104166666666664,0.0,63.208333333333336,4.020833333333333,0,0,0,0,0
2011-10-04,970,59.791666666666664,0.0,67.77083333333333,1.7083333333333333,0,0,0,0,0
2011-10-05,966,65.29166666666667,0.0,55.958333333333336,2.9166666666666665,0,0,0,0,0
2011-10-06,971,67.79166666666667,0.0,55.5625,4.729166666666667,0,0,0,0,0
2011-10-07,1055,71.72916666666667,0.0,49.479166666666664,6.729166666666667,0,0,0,0,0
2011-10-08,1015,71.4375,0.0,53.041666666666664,6.791666666666667,0,0,0,0,0
2011-10-09,1003,67.79166666666667,0.0,55.979166666666664,3.8958333333333335,0,0,0,0,0
2011-10-10,896,67.52083333333333,0.0,54.166666666666664,6.458333333333333,0,0,0,0,0
2011-10-11,1026,68.20833333333333,0.0,58.354166666666664,4.708333333333333,0,0,0,0,0
2011-10-12,1066,67.10416666666667,0.0,56.145833333333336,6.9375,0,0,0,0,0
2011-10-13,828,59.6875,0.505,86.65625,6.125,1,1,1,0,0
2011-10-14,1022,54.375,0.0,61.25,15.3125,0,0,0,0,0
2011-10-15,962,54.604166666666664,0.0,51.791666666666664,15.229166666666666,0,0,0,0,0
2011-10-16,893,53.166666666666664,0.121,60.0,8.0,1,1,1,0,0
2011-10-17,918,48.541666666666664,0.0,55.708333333333336,11.208333333333334,0,0,0,0,0
2011-10-18,919,46.63888888888889,0.027000000000000003,73.22569444444444,7.197916666666667,1,1,1,0,0
2011-10-19,879,46.69444444444445,0.8420000000000001,82.625,19.3125,1,1,1,0,0
2011-10-20,888,44.208333333333336,0.08200000000000002,78.95833333333333,15.0,1,1,1,0,0
2011-10-21,1010,45.541666666666664,0.0,65.8125,5.729166666666667,0,0,0,0,0
2011-10-22,1010,51.583333333333336,0.0,60.145833333333336,3.9166666666666665,0,0,0,0,0
2011-10-23,1042,56.239583333333336,0.22,61.677083333333336,6.885416666666667,1,1,1,0,1
2011-10-24,1023,54.458333333333336,0.061,60.30555555555555,7.125,1,1,1,0,0
2011-10-25,1061,61.625,0.131,54.635416666666664,10.597222222222223,1,1,0,0,1
2011-10-26,977,49.75,0.0,78.33333333333333,14.041666666666666,1,0,0,0,0
2011-10-27,956,45.270833333333336,0.162,73.625,7.125,1,1,1,0,0
2011-10-28,1046,45.666666666666664,0.0,62.666666666666664,5.791666666666667,0,0,0,0,0
2011-10-29,948,44.583333333333336,0.0,57.104166666666664,4.854166666666667,0,0,0,0,0
2011-10-30,954,46.708333333333336,0.11400000000000002,63.604166666666664,10.875,1,1,1,0,0
2011-10-31,1036,45.666666666666664,0.0,71.1875,4.895833333333333,1,0,0,0,0
2011-11-01,1205,52.979166666666664,0.0,58.125,9.3125,0,0,0,0,0
2011-11-02,974,56.63194444444445,0.003,55.013888888888886,11.993055555555555,1,1,1,0,0
2011-11-03,861,47.43055555555555,0.37800000000000006,82.22916666666666,20.09027777777778,1,1,1,0,0
2011-11-04,1005,46.166666666666664,0.0,67.58333333333333,8.520833333333334,0,0,0,0,0
2011-11-05,905,47.416666666666664,0.0,52.229166666666664,9.0625,0,0,0,0,0
2011-11-06,941,54.166666666666664,0.0,62.416666666666664,14.104166666666666,0,0,0,0,0
2011-11-07,870,53.37152777777777,0.21200000000000002,81.23263888888889,3.9999999999999996,1,1,1,0,0
2011-11-08,871,50.21875,1.2149999999999999,93.13541666666667,9.1875,1,1,1,0,0
2011-11-09,894,45.805555555555564,0.30900000000000005,85.92361111111113,14.277777777777777,1,1,1,0,0
2011-11-10,865,35.77361111111111,0.023000000000000003,74.06666666666666,11.598611111111111,1,1,1,1,0
2011-11-11,960,37.166666666666664,0.0,69.79166666666667,8.0,0,0,0,0,0
2011-11-12,998,49.5,0.0,62.520833333333336,12.25,0,0,0,0,0
2011-11-13,934,57.916666666666664,0.0,58.80555555555555,17.01388888888889,0,0,0,0,0
2011-11-14,963,47.5,0.013000000000000001,71.04166666666667,4.645833333333333,1,1,1,0,0
2011-11-15,1059,50.916666666666664,0.0,68.0,7.541666666666667,0,0,0,0,0
2011-11-16,884,38.166666666666664,0.0,41.3125,11.8125,0,0,0,0,0
2011-11-17,911,31.354166666666668,0.0,48.895833333333336,11.708333333333334,0,0,0,0,0
2011-11-18,930,41.604166666666664,0.0,39.291666666666664,16.0,0,0,0,0,0
2011-11-19,911,50.645833333333336,0.002,59.47222222222222,16.15277777777778,1,1,1,0,0
2011-11-20,918,43.048611111111114,0.0,72.34722222222221,12.638888888888888,0,0,0,0,0
2011-11-21,932,42.87152777777777,0.0,75.12152777777779,10.354166666666666,0,0,0,0,0
2011-11-22,853,42.1875,0.41200000000000003,85.81944444444444,12.6875,1,1,1,0,0
2011-11-23,975,40.9375,0.0,78.4375,5.5,1,0,0,0,0
2011-11-24,711,43.13194444444445,0.0,87.75694444444444,12.951388888888888,1,0,0,0,0
2011-11-25,934,49.395833333333336,0.0,73.95833333333333,14.145833333333334,1,0,0,0,0
2011-11-26,878,53.44097222222222,0.813,82.9826388888889,11.857638888888888,1,1,1,0,0
2011-11-27,826,39.34375,0.10100000000000002,86.0625,12.510416666666666,1,1,1,0,0
2011-11-28,898,37.708333333333336,0.008,77.77083333333333,12.972222222222221,1,1,0,1,0
2011-11-29,892,39.479166666666664,0.0,65.9375,24.868055555555554,0,0,0,0,0
2011-11-30,894,33.708333333333336,0.0,52.229166666666664,6.979166666666667,0,0,0,0,0
2011-12-01,1053,38.104166666666664,0.0,61.354166666666664,6.395833333333333,0,0,0,0,0
2011-12-02,1000,37.208333333333336,0.004,76.17361111111111,7.499999999999999,1,1,0,1,0
2011-12-03,876,46.270833333333336,0.192,72.60416666666667,11.770833333333334,1,1,1,0,0
2011-12-04,884,43.79861111111111,0.054000000000000006,79.86111111111111,12.243055555555555,1,1,1,0,0
2011-12-05,935,37.71527777777778,0.017,76.52777777777777,10.576388888888888,1,1,1,1,0
2011-12-06,875,33.6875,0.004,64.22916666666667,10.916666666666666,1,1,0,1,0
2011-12-07,834,30.520833333333332,0.0,62.75,9.895833333333334,0,0,0,0,0
2011-12-08,830,31.020833333333332,0.001,68.35416666666667,6.208333333333333,1,1,0,1,0
2011-12-09,861,24.895833333333332,0.008,62.71527777777777,9.013888888888888,1,1,0,1,0
2011-12-10,882,20.375,0.0,54.854166666666664,8.3125,0,0,0,0,0
2011-12-11,836,32.854166666666664,0.0,65.58333333333333,10.0625,0,0,0,0,0
2011-12-12,922,37.3125,0.0,56.5625,7.083333333333333,0,0,0,0,0
2011-12-13,976,41.513888888888886,0.062,72.17361111111111,4.625,1,1,1,0,0
2011-12-14,910,48.111111111111114,1.004,95.58333333333333,13.131944444444443,1,1,1,0,0
2011-12-15,935,42.77777777777778,0.022,72.53472222222221,17.506944444444443,1,1,1,0,0
2011-12-16,950,29.958333333333332,0.0,64.97916666666667,7.083333333333333,0,0,0,0,0
2011-12-17,816,30.180555555555554,0.035,82.03819444444444,5.795138888888889,1,1,0,1,0
2011-12-18,832,35.93055555555555,0.0,77.08194444444445,9.126388888888888,1,0,0,0,0
2011-12-19,940,44.993055555555564,0.0,65.95138888888889,12.006944444444443,0,0,0,0,0
2011-12-20,980,37.8125,0.009000000000000001,75.52777777777779,7.7569444444444455,1,1,1,0,0
2011-12-21,937,39.93055555555555,0.004,91.10069444444444,6.416666666666667,1,1,1,0,0
2011-12-22,880,36.07638888888889,0.045,86.79861111111113,8.708333333333334,1,1,1,0,0
2011-12-23,923,29.256944444444446,0.003,68.44444444444444,9.0625,1,1,0,1,0
2011-12-24,734,31.645833333333332,0.0,72.9375,8.145833333333334,0,0,0,0,0
2011-12-25,518,37.291666666666664,0.0,62.854166666666664,12.125,0,0,0,0,0
2011-12-26,713,35.541666666666664,0.03,71.70833333333333,8.3125,1,1,1,0,0
2011-12-27,786,35.63888888888889,0.181,78.22222222222223,12.388888888888888,1,1,1,0,0
2011-12-28,852,26.9375,0.0,66.625,6.625,0,0,0,0,0
2011-12-29,864,39.125,0.002,73.3125,9.916666666666666,1,1,1,0,0
2011-12-30,898,41.03333333333334,0.44000000000000006,89.34791666666666,7.491666666666667,1,1,1,0,0
2011-12-31,794,35.923611111111114,0.0,86.4513888888889,10.256944444444445,1,0,0,0,0
2012-01-01,1545,35.979166666666664,0.034,68.52777777777779,19.993055555555554,1,1,1,1,0
2012-01-02,702,21.958333333333332,0.012,60.697916666666664,18.482638888888886,1,1,0,1,0
2012-01-03,808,20.333333333333332,0.0,56.041666666666664,9.9375,0,0,0,0,0
2012-01-04,799,32.604166666666664,0.0,59.020833333333336,8.375,0,0,0,0,0
2012-01-05,871,39.145833333333336,0.0,62.083333333333336,8.625,0,0,0,0,0
2012-01-06,914,46.9375,0.0,57.3125,8.791666666666666,0,0,0,0,0
2012-01-07,863,37.479166666666664,0.0,62.520833333333336,7.0625,0,0,0,0,0
2012-01-08,800,33.895833333333336,0.0,73.4375,1.7916666666666667,0,0,0,0,0
2012-01-09,883,36.875,0.0,68.91666666666667,11.208333333333334,1,0,0,0,0
2012-01-10,899,40.520833333333336,0.0,64.5,5.020833333333333,0,0,0,0,0
2012-01-11,889,40.6875,0.0,65.89583333333333,3.9375,0,0,0,0,0
2012-01-12,745,28.322916666666668,0.07100000000000001,86.4236111111111,10.541666666666666,1,1,0,1,0
2012-01-13,752,18.993055555555554,0.024,72.86111111111111,12.909722222222221,1,1,0,1,0
2012-01-14,781,16.291666666666668,0.012000000000000002,69.77083333333333,6.104166666666667,1,1,0,1,0
2012-01-15,772,23.229166666666668,0.003,70.02083333333333,9.416666666666666,1,1,0,1,0
2012-01-16,826,38.856249999999996,0.041999999999999996,77.81875000000001,9.452083333333333,1,1,1,0,0
2012-01-17,844,31.074305555555554,0.09200000000000001,82.03194444444445,13.582638888888889,1,1,1,1,0
2012-01-18,791,19.270833333333332,0.0,66.5,9.645833333333334,0,0,0,0,0
2012-01-19,748,15.836805555555557,0.004,55.25,12.170138888888888,1,1,0,1,0
2012-01-20,685,15.090277777777779,0.34500000000000003,69.72222222222223,6.222222222222222,1,1,0,1,0
2012-01-21,717,21.619444444444444,0.013000000000000001,76.66250000000001,8.554166666666667,1,1,0,1,0
2012-01-22,682,28.913194444444443,0.44900000000000007,91.27986111111112,11.369444444444445,1,1,1,0,1
2012-01-23,834,37.020833333333336,0.257,86.58333333333333,17.416666666666668,1,1,1,1,1
2012-01-24,898,30.513888888888886,0.0,71.02777777777779,9.70138888888889,0,0,0,0,0
2012-01-25,962,30.354166666666668,0.0,80.86111111111111,4.125,1,0,0,0,0
2012-01-26,925,34.75694444444444,0.004,88.99305555555554,4.736111111111112,1,1,1,0,0
2012-01-27,933,36.93055555555555,0.022000000000000002,64.1388888888889,9.166666666666666,1,1,0,1,0
2012-01-28,808,30.541666666666668,0.035,70.01041666666667,15.71875,1,1,0,1,0
2012-01-29,813,28.008333333333336,0.002,65.90833333333333,12.220833333333333,1,1,0,1,0
2012-01-30,868,38.5,0.0,64.25,11.270833333333334,0,0,0,0,0
2012-01-31,964,50.5,0.0,69.70833333333333,11.375,0,0,0,0,0
2012-02-01,1043,39.0,0.0,79.89583333333333,4.416666666666667,1,0,0,0,0
2012-02-02,881,37.50347222222222,0.0,84.65972222222223,3.46875,1,0,0,0,0
2012-02-03,897,36.75,0.001,82.0,8.25,1,1,1,0,0
2012-02-04,848,36.045833333333334,0.033,82.325,9.391666666666667,1,1,1,1,0
2012-02-05,744,34.979166666666664,0.0,77.79166666666667,4.833333333333333,0,0,0,0,0
2012-02-06,765,30.326388888888886,0.0,86.97916666666667,11.472222222222223,1,0,0,0,0
2012-02-07,858,31.840277777777782,0.004,77.375,10.902777777777777,1,1,0,1,0
2012-02-08,811,30.4375,0.0,61.25,8.875,0,0,0,0,0
2012-02-09,829,28.5,0.0,66.5,10.0625,0,0,0,0,0
2012-02-10,775,27.615277777777777,0.03,75.2388888888889,13.204166666666667,1,1,0,1,0
2012-02-11,712,15.020833333333334,0.0,51.104166666666664,14.395833333333334,0,0,0,0,0
2012-02-12,718,24.6875,0.0,45.208333333333336,11.125,0,0,0,0,0
2012-02-13,730,27.652777777777782,0.015,57.09722222222222,8.875,1,1,0,1,0
2012-02-14,775,32.46527777777778,0.011,81.70833333333333,7.951388888888889,1,1,1,1,0
2012-02-15,928,37.645833333333336,0.14100000000000001,83.44791666666667,8.9375,1,1,1,0,0
2012-02-16,869,39.72222222222222,0.083,72.77777777777779,9.0625,1,1,1,0,0
2012-02-17,986,38.5,0.0,62.708333333333336,8.5,0,0,0,0,0
2012-02-18,763,33.25,0.0,63.40277777777777,8.368055555555555,0,0,0,0,0
2012-02-19,785,31.354166666666668,0.0,62.541666666666664,7.541666666666667,0,0,0,0,0
2012-02-20,716,34.5,0.0,60.979166666666664,9.020833333333334,0,0,0,0,0
